siteID,year,month,キА放,程蔼放,程放,仓縩秖,獴ら计,程10だ牧硉,程俐丁硉,キА癸楞,程癸楞,キА代溃,羆ら酚计
467620,2020,5,25.3,30.2,21.5,211.4,16,19.4,32.3,93,58,973.1,112
467650,2020,5,21.9,32.8,17.3,508,17,6.3,13.3,86,50,900.1,109.7
467660,2020,5,27.1,33.9,23.4,291.8,18,6.1,15.2,84,57,1007.8,146.8
467990,2020,5,22.8,32.7,17.7,126.3,19,10.6,19.4,87,57,999.2,135.4
466880,2020,6,30,37.3,24,108.3,6,7.3,14.8,71,38,1006.5,222.5
466900,2020,6,29.1,35.2,23.5,49,7,3.7,12.8,73,34,1006.1,220.6
466910,2020,6,23.7,29.7,19.2,111.5,8,6.1,13.5,85,57,918,134.9
466920,2020,6,30.5,38.9,24.8,117.9,8,7.5,14.5,68,33,1004.1,150.6
466930,2020,6,25.1,31.5,20.2,118.4,9,3.8,12.1,82,60,941.4,175.7
466940,2020,6,29.7,37.6,24.9,91.7,9,9.3,16.1,73,37,1004.3,225.8
466950,2020,6,28.1,33.7,23.2,56,7,17,21.9,86,61,996.6,243
466990,2020,6,29.3,34.7,24.6,53.5,6,10.6,14.6,75,54,1006,254.7
467050,2020,6,28.7,32.4,23.8,36.4,4,13.2,20.2,82,66,1005.9,261.5
467060,2020,6,28.8,34.7,24.1,224.5,7,8.8,17.9,78,47,1004.9,220.1
467080,2020,6,29,35.8,24.2,116,8,6.1,10.3,79,57,1007.1,216.6
467110,2020,6,27.9,34.2,23.8,107,7,9.1,14.3,85,66,1004.3,228
467300,2020,6,29.4,34.5,23.2,28.1,7,16.7,23.6,79,69,1004.3,293.2
467350,2020,6,28.6,33.8,23.2,51.6,4,8.9,17.5,87,60,1007.6,277.9
467410,2020,6,30.1,35.9,24.2,58.5,10,8.3,17.9,71,45,1006.5,271.8
467440,2020,6,30.3,35.9,25.2,163,6,7.9,16.9,75,51,1008.9,287.6
467480,2020,6,29.8,36.2,23.8,124.3,11,8.3,15.6,71,46,1005.6,245.4
467490,2020,6,29.1,35.1,22,183.5,5,5.3,15.5,70,53,999.1,211.9
467530,2020,6,14.1,21.3,9.3,208.3,15,4.7,9.7,90,51,765,142.1
467540,2020,6,29.4,37.6,24,74.8,6,6.1,11.9,72,45,1007.1,281.7
467550,2020,6,9,23.5,0.4,115,10,15.7,22.6,85,30,645.3,183.9
467571,2020,6,29.7,35.6,23.6,46,4,7,16.3,70,41,1004.7,261.5
467590,2020,6,29.6,33.9,24.1,80,10,6.5,13.3,86,55,1006.4,260.2
467610,2020,6,28.5,34.2,23.8,188.4,8,7.6,15.8,79,54,1003.6,258.6
467620,2020,6,27.1,30.5,23.9,27.7,5,17.3,26.3,89,60,972.8,208.7
467650,2020,6,23.2,31.4,18.2,330,15,8,15.9,83,52,900.5,133.8
467660,2020,6,29.6,34.2,25.3,78.8,7,7.7,17.5,77,53,1006.8,277.4
467990,2020,6,26.7,33,21.3,76.1,10,11.6,20.7,86,65,996.5,203.9
466880,2020,7,30.4,38.2,24.3,256,8,6.5,14.3,70,39,1006.4,220.5
466900,2020,7,29.9,36.7,24.4,129.5,6,5.8,14,62,16,1005.9,226.1
466910,2020,7,24.3,30.9,20,140.5,7,7.5,21.3,83,56,918.1,150.1
466920,2020,7,30.9,39.7,24.6,133.5,9,7.2,14.3,67,31,1004,160.3
466930,2020,7,25.7,32.7,21.1,112,4,4.1,11,81,59,941.4,181.1
466940,2020,7,30.1,36.5,25.2,134,7,8.5,18.2,73,39,1004.4,234.7
466950,2020,7,29.2,34.3,22.9,56.4,4,20.4,25.8,87,58,996.7,278.1
466990,2020,7,29.5,35.3,24.6,105,10,8.5,13,76,51,1006,273.5
467050,2020,7,30,36.2,25.9,5.5,3,12.6,20.3,78,54,1005.8,262.7
467060,2020,7,29.4,34.3,24.5,77.5,8,10.5,17.9,77,49,1005,235.8
467080,2020,7,29.6,36.2,24.3,56,12,7.2,13.8,77,58,1007.2,230.8
467110,2020,7,29,39.1,25.4,19.5,2,9.6,14,81,48,1004.4,265.8
467300,2020,7,30.3,34.7,25.3,106.5,12,11.2,19.3,78,68,1003.8,258.2
467350,2020,7,29.8,35.3,26.7,8.5,4,6.8,12.4,83,55,1007.1,284.4
467410,2020,7,30.2,35.2,24.7,141,14,9.4,14.5,72,41,1006,232.9
467440,2020,7,30.5,34.5,25.3,146.5,14,5.5,10.2,76,58,1008.3,244.2
467480,2020,7,30.2,37.2,24.2,128,11,8.5,14.4,69,43,1005.1,227.6
467490,2020,7,29.6,36.3,24,93.5,12,5.7,15.3,74,56,998.7,215.1
467530,2020,7,14.4,22.3,10.4,377,24,4.7,9.9,93,46,764.8,131.9
467540,2020,7,30.5,40.2,24.6,73,10,7,13.2,68,40,1007.1,285.3
467550,2020,7,8.6,23.8,0.8,198,20,28.3,35.8,87,28,645.4,178.8
467571,2020,7,30.8,37.7,26,0.7,2,6.8,15.9,65,36,1004.5,256.2
467590,2020,7,29.8,34.8,25.3,246.5,13,9.2,20.2,85,37,1005.9,248.2
467610,2020,7,28.7,34,23.8,104,11,6.9,11.6,82,58,1003.7,268.8
467620,2020,7,27.3,31.5,23.5,172.5,14,17.2,25.8,89,57,972.3,208.3
467650,2020,7,23.6,32.3,18.7,239,15,9.1,19.6,81,45,900.2,121.7
467660,2020,7,30.1,35.3,24.7,86,7,6.5,13.6,76,52,1006.9,293
467990,2020,7,28.1,34.7,24.2,33,4,10.7,20,84,58,996.6,233.1
466880,2020,8,29.6,37.5,24.8,342,13,7.3,14.4,72,35,1005.6,213.2
466900,2020,8,29.2,36.1,24.8,296.5,13,5.2,14.6,72,37,1005.3,212
466910,2020,8,23.4,29.3,20.3,537.5,13,9.6,19.7,86,46,917.2,149.5
466920,2020,8,30.2,38.5,25.1,322.5,13,7.1,15.4,70,33,1003.3,193.5
466930,2020,8,24.8,31.5,21.2,554,12,6.2,14.5,84,48,940.6,172.5
466940,2020,8,29.9,38.5,25.1,212,9,9.8,18.8,73,37,1003.8,228.1
466950,2020,8,28.8,33.7,24.6,126.5,10,23.1,30.8,84,X,996,260.7
466990,2020,8,29.1,34.1,24,101.5,10,9.3,14.6,75,53,1005.2,254.6
467050,2020,8,29.2,35.7,24.7,153,8,12.4,20.8,80,50,1005.2,239.1
467060,2020,8,29.1,34,24.3,152.5,11,10.4,17.4,76,45,1004.2,211.5
467080,2020,8,29.4,35.7,24.7,194.5,9,7.8,14.9,76,51,1006.5,231.4
467110,2020,8,29.5,39.1,24.1,44.5,6,15.1,27.7,76,41,1004.1,242.4
467300,2020,8,29.3,35,25,207.5,7,19.5,31.2,80,68,1002.6,261.1
467350,2020,8,29,34.7,23.9,225.5,11,11.5,23.9,87,50,1006,252.3
467410,2020,8,28.8,35,23.9,663.5,19,9.7,18.1,79,48,1004.8,177.7
467440,2020,8,29.1,34.9,24.5,915,22,8.1,19.2,82,59,1007.1,182.5
467480,2020,8,28.8,36.2,24.1,262.2,23,9.1,13.8,75,48,1003.9,179.9
467490,2020,8,28.5,35.2,23.2,278.5,16,5.6,17.5,75,57,997.5,174.5
467530,2020,8,13.9,22.4,9.9,376,27,4.4,11.3,96,67,763.5,94.1
467540,2020,8,28.4,35,24.4,379,21,6.7,13.6,76,50,1006.4,186.1
467550,2020,8,6.7,21.7,0.3,179.5,18,19.3,26.6,89,20,643.9,137.6
467571,2020,8,29.6,37.1,24.6,219.5,13,5.3,12.3,72,39,1003.8,217.2
467590,2020,8,28.5,34.6,24.4,463.5,23,7.6,15.4,89,38,1004.9,164.4
467610,2020,8,27.9,34,23.7,132.8,16,7.6,19.1,81,58,1002.9,209
467620,2020,8,26.4,31.2,22.8,221.5,27,21.1,31.5,92,53,971.1,126.7
467650,2020,8,23.1,32.2,18.9,249,20,6.3,12.8,85,55,898.9,118.7
467660,2020,8,29,33.9,24.9,190.5,13,6.6,16.7,79,54,1006.2,226.1
467990,2020,8,28.4,36.1,24.3,32.5,5,10.1,18.4,85,50,997.2,247.8
466880,2020,9,27.2,36.7,20.1,164,13,5.1,11.4,75,25,1008.7,138.5
466900,2020,9,26.6,33.7,20.2,106.5,10,4.6,10.5,78,33,1008.3,157.3
466910,2020,9,21.2,28.2,15.2,450,17,9,20,88,48,919.2,94.4
466920,2020,9,27.8,37.6,20.5,129.5,15,6.5,12.7,73,24,1006.3,133.1
466930,2020,9,22.6,30.9,16.3,438,16,7.6,13.6,86,47,942.4,127
466940,2020,9,27.2,37,21,485.4,15,7.7,14.5,79,32,1006.7,137.4
466950,2020,9,26.8,32.3,20.5,150.5,11,17.4,22.7,81,53,998.7,173.1
466990,2020,9,27.4,34,22.4,107,13,8.6,13,76,55,1007.6,155.5
467050,2020,9,26.7,33,20.3,105.5,8,9.7,15.1,81,46,1008,158.2
467060,2020,9,27,34.4,21.4,66,12,8.8,17.1,78,28,1006.9,122.5
467080,2020,9,27,35.3,20.8,168.5,13,10.8,17.6,76,34,1009.2,128.3
467110,2020,9,27.8,38.2,20.8,48,7,7.9,14.9,72,44,1007.4,156.6
467300,2020,9,28.8,34.1,25.3,0.5,1,13.9,17.9,76,54,1004.9,266.7
467350,2020,9,28.3,34.6,24.6,32,1,7.8,15.1,79,35,1008.4,233.3
467410,2020,9,29.3,34.4,24.1,56.3,3,8.6,13.4,70,34,1006.6,239.1
467440,2020,9,29.7,35,24.4,27.5,6,7.7,13,75,35,1008.9,263.3
467480,2020,9,28.5,36.1,20.4,31,2,6.8,11.6,73,38,1005.9,235.9
467490,2020,9,28.1,35.1,21.7,74,4,4.5,11.1,71,42,999.5,198.6
467530,2020,9,13.6,20.6,6.9,155.5,15,3.5,10.3,94,37,764.6,123
467540,2020,9,28,35.1,23.3,41.5,11,6.4,12.4,74,54,1008.4,187.3
467550,2020,9,6.9,21.6,-2.4,155.5,18,15.3,18.6,83,9,644.8,139.8
467571,2020,9,27.5,35.2,20.3,80.5,7,5.1,12,73,26,1006.6,171.8
467590,2020,9,28.6,34.2,24.2,69.5,6,8.6,17.1,80,39,1006.5,236.3
467610,2020,9,27.7,33.5,23.4,7.8,9,7.8,13.1,76,50,1005.2,181.1
467620,2020,9,26.2,31.2,22.2,191.5,19,16.5,26.1,89,47,973,168.2
467650,2020,9,23,31.7,18.2,81,3,5.5,17.3,82,42,900.4,127.4
467660,2020,9,28.2,34.8,23.4,103,7,5.8,12.7,76,48,1008.4,184.7
467990,2020,9,25.5,35.9,18.3,198,12,7.5,16.8,82,36,1000.8,126.1
466880,2020,10,24.4,35.3,18.5,30,9,7.1,14.9,76,32,1013.5,70.6
466900,2020,10,24,32.8,18.1,46.5,9,5.8,13.4,76,39,1013,102.5
466910,2020,10,17.9,27.6,12.4,995,23,8.8,21.8,92,65,922.7,42.9
466920,2020,10,24.5,35.9,18.7,25.5,11,8.8,16.3,77,33,1011.2,83
466930,2020,10,19.3,29.1,13.2,881,24,9.2,17.6,90,52,945.9,89.6
466940,2020,10,24.5,31.8,19.2,505,19,10.3,16.1,80,47,1011.9,57.9
466950,2020,10,24.1,29.6,19.3,44,8,17.3,24.1,76,51,1003.9,141.1
466990,2020,10,25.3,32,19.3,259,15,9.7,16.3,74,47,1012.2,77.9
467050,2020,10,24,31.6,19,28,9,14.7,25,75,51,1012.1,149.3
467060,2020,10,23.7,30.3,18.6,982,24,11.9,17.2,87,49,1012,43.9
467080,2020,10,23.7,31.6,18.1,621,21,9,15.4,80,54,1014.4,41.4
467110,2020,10,24.8,34.4,18.7,0.5,1,9.3,20.5,57,29,1012.4,193.9
467300,2020,10,26.2,30.5,21.3,0.5,1,22.1,29.3,75,62,1007.4,218.8
467350,2020,10,25.1,31.3,21.3,0,0,10.6,22.9,75,41,1011.6,153.5
467410,2020,10,26.8,32.7,20.2,1,2,9.4,16.9,70,45,1009.1,225.6
467440,2020,10,27.9,33.4,21.4,9.5,3,7.3,10.9,74,55,1011.4,178.9
467480,2020,10,25.9,34.7,19.5,1.5,1,7.3,13.5,74,47,1008.5,210.3
467490,2020,10,26.1,34.8,19.7,0,0,6.1,15.4,69,53,1002,220.1
467530,2020,10,13,20.2,7,51.5,9,3.7,9.6,91,46,765.4,146.2
467540,2020,10,26.7,32.4,22,102,14,7.5,15.4,66,42,1012.1,124.1
467550,2020,10,7.6,23.2,-0.5,89,11,15.2,19.9,66,6,645.6,220.2
467571,2020,10,24.9,32.2,18.9,5,2,7.2,20.6,71,37,1010,202.3
467590,2020,10,26.9,32.4,22,48,12,13.8,29.5,71,33,1009,200.4
467610,2020,10,25.5,33.3,19.7,178,17,9.8,17.3,74,46,1009.3,106.4
467620,2020,10,24.1,29.1,20.4,190,22,22.1,34.4,88,38,975.4,93.5
467650,2020,10,21.7,31.8,16.3,0,0,4.2,7.6,82,46,901.9,138.5
467660,2020,10,26,31.8,20.5,94,7,7.4,16.4,74,43,1012.4,126.9
467990,2020,10,21.6,29.4,16.9,0.5,1,9.9,17.9,74,44,1006.9,158.1
466880,2020,11,23,32,18,25,10,8,16.9,76,38,1017.3,70.2
466900,2020,11,22.6,31.4,17.1,33,8,6,14.1,76,41,1016.7,111.8
466910,2020,11,16.5,24.8,11.2,592,23,9.2,21.8,94,64,925.6,31.5
466920,2020,11,23.3,32.8,17.9,21.5,10,8.3,16.2,76,38,1015,88
466930,2020,11,18,27.7,12.6,533.5,24,9.6,19.6,91,58,949.3,86.2
466940,2020,11,22.8,30.9,17.9,277.5,18,11.5,19,83,46,1015.7,50
466950,2020,11,22.5,27.7,17.9,32,9,15.8,23.7,80,47,1007.6,110.9
466990,2020,11,23.5,29.4,18.9,146,21,10.8,19.6,79,51,1016.4,88.7
467050,2020,11,22.4,30.9,17.4,13,6,15.7,25.1,77,56,1015.8,149.7
467060,2020,11,21.8,29.4,17.5,1102,27,8.4,18.2,92,53,1015.9,45.6
467080,2020,11,21.9,31.4,17.5,483.5,23,7.4,11.6,86,59,1018.2,49.8
467110,2020,11,22.3,31.4,15.9,5,3,10.4,20.1,62,26,1016.1,156.9
467300,2020,11,24.3,29.1,21.3,203.5,3,21.7,30.3,77,64,1011.1,131.3
467350,2020,11,23,29.2,19.7,24.5,4,10.3,22.5,81,46,1015.5,91
467410,2020,11,24.2,32,18.9,52,3,7.5,12.8,76,43,1013.1,168.6
467440,2020,11,25.8,30.9,21.1,55,3,7.8,15.2,74,50,1015.3,161.1
467480,2020,11,23.7,33.6,17,6,5,5.7,9.1,78,48,1012.4,156.8
467490,2020,11,23.9,33.7,18.1,3.5,2,4.9,10.6,72,51,1005.9,182.9
467530,2020,11,11.8,20.8,5.4,36,5,3.8,10.3,82,25,767.4,154.8
467540,2020,11,25,30.6,20.5,205.5,15,9.6,22.4,67,44,1016.1,108.5
467550,2020,11,4.6,19.9,-3.5,114.5,8,21.7,33.1,65,8,646.9,215.2
467571,2020,11,23.3,34.4,17.8,7.5,5,7.5,20,73,36,1013.6,181.7
467590,2020,11,25.3,30.6,20.5,180,6,13.5,27.9,72,35,1012.7,162
467610,2020,11,23.5,30.2,18.6,326.6,24,9.6,17.1,79,51,1013.3,105.6
467620,2020,11,22.7,29.1,18.5,235.5,21,29.3,46.1,90,54,978.9,76.4
467650,2020,11,19.9,30.4,13.2,5,2,6.7,14.4,80,43,904.7,137.2
467660,2020,11,24.2,30.4,19.9,125,11,8.2,19.4,77,49,1016.4,122.3
467990,2020,11,19.1,27.6,13.3,1,2,9.7,20,82,43,1010.7,108.8
466880,2020,12,17.9,25.8,7.5,142,22,6.8,15,86,47,1019.1,12.8
466900,2020,12,17.4,23.6,6.4,102.5,15,6.1,15.2,88,52,1018.5,22.3
466910,2020,12,12.3,20.3,-0.7,1088.5,28,9.5,21.9,98,56,925.6,10
466920,2020,12,18.1,26.4,7.6,145,24,7.9,15,88,44,1016.8,16.9
466930,2020,12,13.4,21.8,1.4,1188.5,28,8.4,17.4,97,68,950,27.9
466940,2020,12,18,23.1,7.7,936.5,28,13.7,22.2,92,53,1017.2,14.2
466950,2020,12,17.8,24.6,6.5,216,24,22.2,31,86,54,1008.8,17
466990,2020,12,20.2,26.8,11.4,84,18,13.1,22.2,81,57,1017.1,31.1
467050,2020,12,17.4,22.7,6.9,101,21,13.7,21.9,83,54,1017.8,25.1
467060,2020,12,17.8,23.9,8.4,1793,26,10.7,25.6,94,54,1017.1,19.4
467080,2020,12,18,26.6,8.3,562.5,27,8.7,14.5,88,51,1019.7,24.6
467110,2020,12,16.7,26.5,6.2,25,3,9.4,18,65,29,1018.2,113.3
467300,2020,12,20.1,25.2,11.4,9.5,4,23.6,31.5,84,67,1012.3,65.9
467350,2020,12,18.5,23.9,10.9,15.5,4,11.3,23.4,83,52,1017,47.2
467410,2020,12,20.1,29.4,10.2,6,3,12.6,21,76,40,1014.2,153.3
467440,2020,12,22.3,28.6,13.3,7.5,3,8.3,12.5,71,40,1016.3,134.8
467480,2020,12,19.8,29.8,9.9,23.5,7,9.1,16.5,75,41,1013.7,127.6
467490,2020,12,19.5,28.5,9.1,41.5,6,6.9,15.6,77,54,1007.3,156.2
467530,2020,12,9,17,-2.1,81,8,4,9.4,94,27,765.8,101.3
467540,2020,12,22,27.9,13.4,19.5,10,8.5,18.2,65,50,1016.7,62
467550,2020,12,0.9,16.1,-6.6,113.5,8,13.8,25.4,75,9,643.1,192.6
467571,2020,12,18,24,6.9,44.5,12,7.4,19,82,48,1015.7,62.4
467590,2020,12,22.6,28.7,14.2,2,2,12.5,32,69,45,1013.3,97
467610,2020,12,20.3,27.7,10.1,141.5,21,10,19.4,79,60,1013.8,57.1
467620,2020,12,19.7,25.1,11.9,353,27,22.2,37.6,95,58,978.9,18.1
467650,2020,12,16.8,28.2,7.1,51,6,5.8,8.2,81,41,904.4,127.6
467660,2020,12,21.1,27.2,11.6,12,10,8.3,18,76,55,1017,70.9
467990,2020,12,12.9,21.4,3.8,28,9,9.4,20.4,80,43,1012.7,56.2
466880,2021,1,15.8,30.3,6.8,53.5,8,7,15.1,75,25,1019.7,84.4
466900,2021,1,15,28,5.3,86.5,11,5.9,15,79,39,1019,116.2
466910,2021,1,9,22.7,-0.4,292,19,8.4,19,95,40,925.4,70.8
466920,2021,1,16,29.8,6.8,41,10,6.9,16.4,75,28,1017.4,124.5
466930,2021,1,11,24.8,1.6,347,18,8,16,87,38,950.1,111.5
466940,2021,1,15.6,28.1,6.6,342,17,10.3,19.7,76,45,1017.8,87
466950,2021,1,15.3,22.9,6,117.5,7,14.8,23.1,77,47,1009.5,71.3
466990,2021,1,16.6,23.8,8.9,54.5,14,12.5,21.6,79,47,1018.3,70.8
467050,2021,1,14.6,26.2,6.3,42,9,14.5,22.5,78,39,1018.1,135.3
467060,2021,1,15.4,24.3,6.8,372,19,10.3,22.3,85,46,1017.9,57.8
467080,2021,1,15.3,25.2,7,46,15,8.7,15.1,81,48,1020.6,76.4
467110,2021,1,13.3,28.5,3.9,0,0,9.9,18.2,66,12,1018.6,244.8
467300,2021,1,16.1,20.1,10.8,0,0,21.3,30.5,86,55,1014,136
467350,2021,1,15.5,19.9,10.5,0.5,1,10.3,22.5,80,53,1018.6,128.5
467410,2021,1,16.5,27.3,8.4,2.5,1,9.5,17.9,73,34,1015.9,202
467440,2021,1,18.3,26.3,10.3,1,1,7.6,11.9,69,38,1017.8,204.1
467480,2021,1,15.7,29.6,5.8,5,5,7.6,12.9,79,33,1015.3,190.9
467490,2021,1,16,30.4,6.7,5,3,5.3,12.2,71,27,1008.8,225.9
467530,2021,1,5.7,14.9,-2.4,24.5,4,4.7,9.9,71,2,764,192.8
467540,2021,1,19.2,26,11.2,14.5,5,7.8,16.3,67,46,1018.2,126.2
467550,2021,1,-0.6,17.9,-14.4,18.5,1,14.8,28.1,52,8,640.3,282.6
467571,2021,1,15.3,27.9,5.6,4.5,3,7.1,18.4,74,33,1016.8,148.6
467590,2021,1,19.8,27.1,12.8,2.5,2,11.7,26.2,67,39,1015,198.1
467610,2021,1,17.3,25.3,9.9,66,15,10.3,18.9,76,48,1015.2,73.5
467620,2021,1,17.1,23.1,11,86.5,15,19.9,33.4,87,59,980.5,67.9
467650,2021,1,12.9,24.8,5.2,10.5,6,5.6,8.3,79,35,904.7,189.6
467660,2021,1,18.2,25.4,11.2,7.5,3,6.8,16.6,69,44,1018.2,117.7
467990,2021,1,10.3,20.1,3.3,0.5,1,9.7,20.8,77,24,1012.7,151.6
466880,2021,2,18.8,29.5,9.7,35,7,6.5,13.2,73,23,1016.5,118.1
466900,2021,2,17.8,28,8.9,66.5,8,5.6,17.3,80,38,1015.8,146.4
466910,2021,2,12.6,21.5,4.5,245.5,13,8.9,19.9,89,30,923.6,110.4
466920,2021,2,19.1,28.4,11.9,46.5,7,6.6,13.9,74,25,1014.2,150.6
466930,2021,2,14.6,22.9,5.4,230.5,12,7.8,16.8,83,26,947.9,135.7
466940,2021,2,18.4,25.8,11,127.5,12,10.8,16.9,78,36,1014.6,128.5
466950,2021,2,18.7,23.8,10.9,179.5,9,21.8,32,80,42,1006.3,128.1
466990,2021,2,19.5,26.2,12.1,35,10,11.2,19.2,78,42,1015.6,114.5
467050,2021,2,16.7,24.4,9.5,62,7,14,20.9,82,39,1015.1,157.7
467060,2021,2,18.7,25.2,11.3,315,11,8.6,18.5,82,39,1014.8,98.5
467080,2021,2,18.7,26.3,10.1,69.5,8,6.8,12.6,79,35,1017.3,122.8
467110,2021,2,16.6,25.9,10,40,3,10.2,19.3,78,26,1015.4,191.5
467300,2021,2,18.4,26,15,21.5,2,19.6,27.1,87,44,1011.9,156.8
467350,2021,2,17.7,24.5,13.8,28,2,10.6,21.8,83,44,1016.1,151.5
467410,2021,2,19.7,27.5,13.8,13.5,1,8.2,14.9,74,17,1013.8,224.3
467440,2021,2,20.8,27.3,15,27.9,3,9.1,15.9,72,18,1015.9,228.6
467480,2021,2,18.7,28.5,10,0.5,1,6.4,11.4,81,25,1013.1,218
467490,2021,2,19,28.5,12,23.5,2,5.4,12.4,70,20,1006.6,229.9
467530,2021,2,7.3,17.5,-1.2,40.5,4,4.2,11.1,71,3,764.3,177.7
467540,2021,2,21,27,14.6,44,9,7.3,15.3,73,37,1016.1,145.5
467550,2021,2,2.7,20.5,-10.2,43,2,19.2,26.1,59,13,641.5,254.7
467571,2021,2,17.9,26.4,10.7,51.5,4,6.2,16.1,76,35,1013.9,178.4
467590,2021,2,21.5,28.4,13.8,20,4,11.2,23.6,72,39,1013.2,195.7
467610,2021,2,19.6,26.9,11.1,121,18,8.8,15.3,80,45,1012.9,116.3
467620,2021,2,19.2,24.6,14.4,92.5,12,19,25.8,87,57,979.3,115.2
467650,2021,2,15.8,25.2,8,24.5,2,4.8,9.9,75,34,903.9,209.8
467660,2021,2,20.8,26.4,13.2,54,8,6.7,15.6,72,36,1016,133.3
467990,2021,2,13.4,21.9,8,83.5,6,13.2,23.5,84,37,1009.1,133.5
466880,2021,3,20.2,30.6,11.4,88.5,7,5.9,14.5,79,35,1015.3,97.3
466900,2021,3,18.5,27.1,10.9,78.5,7,7,14.7,88,51,1014.8,99.8
466910,2021,3,14.4,23.5,5.6,153.5,18,11.8,19.4,96,63,923.1,81.7
466920,2021,3,20.3,30.4,11.9,77.5,8,9.2,19.5,83,39,1013.1,110.1
466930,2021,3,16.2,25.9,7.2,141.5,15,9.5,20.3,90,51,947.2,120.3
466940,2021,3,18.6,28.9,12,242,17,9.6,17.6,90,50,1013.5,79.6
466950,2021,3,18.9,26.8,12.5,61,10,18.2,25.2,89,54,1005.1,94.6
466990,2021,3,21.5,28.7,14.4,23.5,11,11.7,19.5,84,47,1014.1,103.6
467050,2021,3,17.9,26.5,10.7,91,7,13.5,24.9,88,52,1014.1,102
467060,2021,3,20.2,27.8,12.6,124.5,15,8.6,20.3,86,48,1013.5,84.7
467080,2021,3,20.3,28.3,12.4,37,8,8.5,14.8,85,46,1016,106.2
467110,2021,3,17.4,27.8,10.8,20,6,10.3,18.6,83,39,1014,158.1
467300,2021,3,20.3,31.2,16.1,2.5,1,19.6,26.7,89,57,1010.8,169.8
467350,2021,3,19.7,27.7,15.4,4,2,10.1,22,84,59,1014.9,155.6
467410,2021,3,22.4,30.7,14.7,5,1,8.7,15.3,74,41,1012.6,248
467440,2021,3,23.6,30.2,17.5,0,0,6.5,10.3,73,43,1014.6,239.4
467480,2021,3,21.4,32,12.6,8,1,6.5,10.9,82,46,1012,214.2
467490,2021,3,21.5,31.4,12.7,29,3,5.1,12.6,73,41,1005.6,213.1
467530,2021,3,9.9,17.7,2.7,52,6,4.3,9.1,83,10,765.5,171
467540,2021,3,23.4,34.1,18.1,25.5,8,8.5,17.7,76,42,1014.6,146.8
467550,2021,3,3.7,20.9,-6.4,27.5,4,14.4,25.6,85,20,640.8,183.2
467571,2021,3,19.2,28.6,11.1,100,8,6,17.4,84,46,1013,139.2
467590,2021,3,24.2,31.1,18.3,2,1,10.3,25.6,74,42,1012,209.2
467610,2021,3,21.7,29.3,15.7,38.5,15,10.1,20.2,84,52,1011.4,86.4
467620,2021,3,21.1,27.8,16,79.5,16,17.8,31,94,64,978.4,73.6
467650,2021,3,18.3,28.9,11.8,19.5,5,4.5,9.5,84,43,903.8,187.3
467660,2021,3,23,30.3,16.7,1,2,7.9,20.8,75,43,1014.5,123.2
467990,2021,3,14.2,23,9.4,67,11,10,17.4,88,54,1007.6,93
466880,2021,4,22.3,31.3,15.3,76.5,6,7.1,15.5,74,35,1013.1,130
466900,2021,4,21.5,32.4,13.9,16.5,3,5.6,14.9,78,37,1012.6,148.3
466910,2021,4,15.7,24.8,7.6,74,14,8.9,19.2,94,26,921.6,104.8
466920,2021,4,22.4,30.9,15.9,60,4,6.5,18.4,77,35,1011.1,133.1
466930,2021,4,17.6,26.5,9.8,45,11,9,21.9,88,43,945.6,132.2
466940,2021,4,21,28.5,15.1,185.5,18,8.9,13.8,86,50,1011.6,85
466950,2021,4,20.5,27.5,14.3,62.5,9,13.9,20.5,88,49,1003.4,124.6
466990,2021,4,22.7,29.7,17.2,99.5,11,8.7,15.4,82,48,1012.4,82.7
467050,2021,4,21.2,29.8,15.6,61,4,12.7,21.8,81,40,1011.8,132.7
467060,2021,4,21.7,28.4,15.2,108.5,16,9.2,17.1,84,48,1011.6,64.9
467080,2021,4,21.6,29.1,14,72,13,6.2,9.9,84,50,1014.1,92.5
467110,2021,4,20.7,31.6,14.2,50,7,10.1,18.3,74,19,1011.9,144
467300,2021,4,23.2,31.6,19.7,2.5,1,17.6,22.5,84,42,1008.6,188.8
467350,2021,4,22.9,28.4,19,12,2,8.7,18.5,80,37,1012.6,154.1
467410,2021,4,24.6,31.3,17.8,20,4,8.3,14.6,73,44,1010.4,222.3
467440,2021,4,25.4,30.5,20,36,5,6.9,12,75,51,1012.5,191.1
467480,2021,4,23.7,33.2,16.1,16.5,3,6.4,11,79,48,1009.7,179.9
467490,2021,4,23.9,32.5,17.3,8,2,5.5,11.6,70,34,1003.3,175.7
467530,2021,4,11.2,19.6,3.4,95,8,3.4,8.1,89,24,764.8,119.4
467540,2021,4,24.1,32,20,77,12,7.5,14.2,77,25,1012.8,104
467550,2021,4,6.1,23.2,-1.7,37.5,8,9.5,14.8,79,11,640,168.5
467571,2021,4,22.1,31.6,16,62.5,3,5.5,19.6,76,35,1010.6,131.1
467590,2021,4,25.1,31.6,20.9,0.5,1,11.6,26.1,72,37,1010.2,148
467610,2021,4,22.9,29.9,18.7,101,20,8.7,17.2,82,35,1009.6,72.5
467620,2021,4,21.7,27.2,18.2,125.5,15,18,27.6,91,62,976.6,103.4
467650,2021,4,19.7,29.4,14.6,67,5,3.9,8.9,85,44,902.2,139.9
467660,2021,4,24,30.4,18.8,29.5,8,6.3,15,76,45,1012.6,99.4
467990,2021,4,16.7,27,11.8,43,9,8.6,15.6,88,45,1005.9,110.7
